D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,L01,L02,L03,L04,L05,L06,L07,L08,L09,L10,P_alg,P_cor,P_dim,P_win,S_CR,S_MPQA,S_MR,S_MRPC,S_SICKEntailment,S_SICKRelatedness,S_SST2,S_SST5,S_STS12,S_STS13,S_STS14,S_STS15,S_STS16,S_STSBenchmark,S_SUBJ,S_TREC,V_chunk,V_ner,V_nli,V_pos,V_questions,V_sentiment
0.0008333333333333334,0.2425,0.2608333333333333,0.00875,0.062795089707271,0.03819444444444445,0.019097222222222224,0.04666666666666667,0.16102430555555555,0.11375,0.8208333333333333,0.2945833333333333,0.15583333333333332,0.22875,0.30375,0.011666666666666667,0.0075,0.005416666666666667,0.09458333333333334,0.4083333333333333,0.7741666666666667,0.6733333333333333,0.2,0.13755656108597286,0.8975,0.7179166666666666,0.6129166666666667,0.6979166666666666,0.6258333333333334,0.6483333333333333,0.0325,0.03625,0.06166666666666667,0.04666666666666667,0.025833333333333333,0.0325,0.09114583333333333,0.20833333333333334,0.18625,0.25,cbow,wiki,400,15,78.44,86.92,74.05,76.77,76.52,0.7793906946136078,77.43,40.23,0.43608097733683904,0.4260640448445619,0.5249465119585969,0.565099857962417,0.45740408495767015,0.5120579526146661,90.87,76.6,0.9209370424597365,0.9689014696188297,0.41469933184855234,0.9587320247143092,0.5457875457875457,0.7110091743119266
0.0004166666666666667,0.255,0.23458333333333334,0.008333333333333333,0.07176581680830972,0.03602430555555555,0.016059027777777776,0.04708333333333333,0.1584201388888889,0.11041666666666666,0.8358333333333333,0.30833333333333335,0.15208333333333332,0.22,0.30583333333333335,0.013333333333333334,0.007916666666666667,0.0025,0.10041666666666667,0.4195833333333333,0.77,0.6704166666666667,0.19083333333333333,0.1411764705882353,0.9033333333333333,0.715,0.6095833333333334,0.70375,0.6275,0.6404166666666666,0.03125,0.04375,0.06125,0.045,0.024166666666666666,0.030833333333333334,0.09288194444444445,0.20875,0.18583333333333332,0.25833333333333336,cbow,wiki,400,17,78.84,87.14,74.18,76.65,77.0,0.7817668978775172,77.48,39.91,0.44073163063295223,0.431179805160306,0.5296561065854005,0.5686613332676111,0.4601357179658006,0.5476166795287519,90.71,75.6,0.9169697255939168,0.9692310675094032,0.42761692650334077,0.9578640166220133,0.5457875457875457,0.698394495412844
0.0004166666666666667,0.24583333333333332,0.2629166666666667,0.010833333333333334,0.0708215297450425,0.04123263888888889,0.023871527777777776,0.04666666666666667,0.15885416666666666,0.11625,0.8358333333333333,0.2945833333333333,0.15416666666666667,0.215,0.30375,0.008333333333333333,0.007916666666666667,0.005,0.09708333333333333,0.4041666666666667,0.77125,0.6645833333333333,0.19625,0.14027149321266968,0.9016666666666666,0.7125,0.60375,0.6970833333333334,0.6233333333333333,0.6425,0.020833333333333332,0.03833333333333333,0.0475,0.04375,0.023333333333333334,0.03833333333333333,0.0859375,0.19458333333333333,0.18541666666666667,0.25833333333333336,cbow,wiki,400,19,78.76,86.99,73.51,76.81,76.86,0.7760236918032046,77.54,39.28,0.44357045792155303,0.4321281108822583,0.5314716741982722,0.5698879015169884,0.464890478030065,0.5379062493993373,90.65,75.6,0.9198035233552165,0.9686494241730971,0.4329621380846325,0.9582535950571381,0.521978021978022,0.5217889908256881
0.0008333333333333334,0.25416666666666665,0.21208333333333335,0.012083333333333333,0.05476864966949953,0.07335069444444445,0.023871527777777776,0.0425,0.1328125,0.11,0.7516666666666667,0.2608333333333333,0.07166666666666667,0.23708333333333334,0.22541666666666665,0.009583333333333333,0.0020833333333333333,0.005833333333333334,0.155,0.39958333333333335,0.8308333333333333,0.6670833333333334,0.22166666666666668,0.19185520361990951,0.9316666666666666,0.7475,0.6758333333333333,0.7491666666666666,0.62,0.6570833333333334,0.03333333333333333,0.03916666666666667,0.07125,0.03,0.02666666666666667,0.03958333333333333,0.08854166666666667,0.24,0.19791666666666666,0.28208333333333335,cbow,wiki,400,3,79.02,87.05,74.31,78.46,78.04,0.7804576653525733,78.09,39.64,0.4181561015925125,0.39091424342734266,0.47428216124684847,0.5294404362296955,0.4226088218823401,0.5368611538285282,90.31,78.6,0.9279743069002976,0.9725464345263485,0.43875278396436523,0.9615752638197824,0.7490842490842491,0.7121559633027523
0.0004166666666666667,0.24583333333333332,0.22833333333333333,0.010416666666666666,0.05476864966949953,0.05295138888888889,0.026475694444444444,0.04583333333333333,0.14756944444444445,0.10708333333333334,0.79,0.29875,0.09291666666666666,0.2579166666666667,0.25458333333333333,0.014166666666666666,0.005833333333333334,0.005416666666666667,0.11875,0.39958333333333335,0.8095833333333333,0.6633333333333333,0.21875,0.16515837104072398,0.9225,0.7391666666666666,0.6695833333333333,0.7379166666666667,0.62625,0.6520833333333333,0.0225,0.03958333333333333,0.07666666666666666,0.03833333333333333,0.02625,0.044583333333333336,0.08506944444444445,0.23625,0.195,0.26875,cbow,wiki,400,5,78.81,87.11,73.67,77.8,78.2,0.7701300572446712,77.48,41.4,0.41787429257248,0.40164047119770946,0.49059822610966614,0.540497886408197,0.43280391073054625,0.5020145718608029,90.43,78.8,0.9213621121239314,0.9709372212959013,0.4334075723830735,0.9602903384548089,0.6611721611721612,0.6605504587155964
0.0008333333333333334,0.2525,0.22541666666666665,0.012083333333333333,0.05193578847969783,0.046875,0.023871527777777776,0.044583333333333336,0.14930555555555555,0.10708333333333334,0.80625,0.31916666666666665,0.10375,0.24833333333333332,0.27958333333333335,0.010416666666666666,0.004583333333333333,0.00375,0.11166666666666666,0.38625,0.7875,0.68,0.21416666666666667,0.16153846153846155,0.9133333333333333,0.7308333333333333,0.64875,0.7204166666666667,0.6358333333333334,0.6558333333333334,0.029583333333333333,0.04041666666666666,0.07583333333333334,0.035416666666666666,0.02666666666666667,0.04583333333333333,0.09071180555555555,0.21208333333333335,0.20208333333333334,0.2683333333333333,cbow,wiki,400,7,79.13,87.21,73.74,78.51,76.8,0.7755536692400651,77.65,41.31,0.42061263722463205,0.41139179125749425,0.5031699719028762,0.5494390178017025,0.4408052970651865,0.5428569742601899,90.65,76.8,0.9183393945118783,0.9688433052851991,0.44008908685968817,0.9597435617037564,0.6245421245421245,0.731651376146789
0.0004166666666666667,0.24666666666666667,0.23791666666666667,0.007916666666666667,0.059490084985835696,0.03819444444444445,0.022135416666666668,0.04375,0.1488715277777778,0.11125,0.8075,0.31083333333333335,0.11875,0.2375,0.29083333333333333,0.011666666666666667,0.007916666666666667,0.002916666666666667,0.1125,0.39875,0.7883333333333333,0.6670833333333334,0.19708333333333333,0.14615384615384616,0.90625,0.73125,0.6379166666666667,0.7116666666666667,0.6283333333333333,0.64875,0.02625,0.035416666666666666,0.07,0.03916666666666667,0.028333333333333332,0.044583333333333336,0.08333333333333333,0.21708333333333332,0.19083333333333333,0.26208333333333333,cbow,wiki,400,9,78.78,87.05,73.58,77.28,76.46,0.7846170283586479,77.59,40.36,0.42406873782748367,0.41503047724399916,0.5089005014984102,0.5542198423285166,0.4438101454470954,0.52885500842147,90.85,77.2,0.9189533840268266,0.9701810849587034,0.4191536748329621,0.9580622231942698,0.5457875457875457,0.6674311926605505
0.0020833333333333333,0.27208333333333334,0.17041666666666666,0.025,0.028800755429650614,0.1115451388888889,0.023003472222222224,0.025416666666666667,0.09505208333333333,0.08625,0.59,0.1875,0.05333333333333334,0.18958333333333333,0.12666666666666668,0.009583333333333333,0.0016666666666666668,0.004166666666666667,0.21083333333333334,0.37333333333333335,0.845,0.7304166666666667,0.2708333333333333,0.2076923076923077,0.9229166666666667,0.75625,0.6525,0.75625,0.5666666666666667,0.6883333333333334,0.04375,0.02625,0.04,0.022083333333333333,0.012916666666666667,0.024583333333333332,0.08854166666666667,0.235,0.18041666666666667,0.30125,cbow,wiki,450,1,79.42,86.88,74.76,80.43,78.53,0.7818710859974071,78.09,40.81,0.44849154529123325,0.3928405705862508,0.4743740077863033,0.533401554209448,0.43245015624765826,0.5971724982223566,90.41,77.4,0.9366646200349502,0.9751444414285161,0.4378619153674833,0.9659768166657554,0.815018315018315,0.7282110091743119
0,0.25083333333333335,0.23333333333333334,0.007083333333333333,0.0684608120868744,0.034722222222222224,0.013020833333333334,0.042916666666666665,0.15711805555555555,0.09958333333333333,0.8279166666666666,0.32,0.13875,0.24166666666666667,0.3045833333333333,0.009166666666666667,0.004583333333333333,0.005833333333333334,0.09416666666666666,0.40958333333333335,0.78375,0.67125,0.19791666666666666,0.15475113122171946,0.9079166666666667,0.7220833333333333,0.6341666666666667,0.7133333333333334,0.6395833333333333,0.6575,0.022916666666666665,0.03833333333333333,0.059166666666666666,0.035833333333333335,0.027083333333333334,0.0375,0.08680555555555555,0.21833333333333332,0.18416666666666667,0.25875,cbow,wiki,450,11,78.91,87.19,73.9,77.28,77.55,0.7796464246078512,77.43,40.14,0.4304163432319557,0.4203457695776484,0.5179839111617236,0.5614664584847768,0.4529390732414676,0.537222578252467,90.7,76.6,0.9179615548103717,0.9699290395129706,0.43429844097995546,0.9593881568155722,0.6043956043956044,0.6227064220183486
0.0004166666666666667,0.25625,0.24708333333333332,0.012083333333333333,0.05760151085930123,0.03428819444444445,0.015190972222222222,0.04416666666666667,0.1584201388888889,0.10541666666666667,0.8308333333333333,0.3125,0.14083333333333334,0.24916666666666668,0.29833333333333334,0.0125,0.007916666666666667,0.005416666666666667,0.09333333333333334,0.39958333333333335,0.78125,0.68875,0.20541666666666666,0.1411764705882353,0.9029166666666667,0.7254166666666667,0.6245833333333334,0.7075,0.64,0.6575,0.021666666666666667,0.037083333333333336,0.05708333333333333,0.03958333333333333,0.025416666666666667,0.03916666666666667,0.08897569444444445,0.20875,0.19416666666666665,0.25708333333333333,cbow,wiki,450,13,79.45,86.67,73.92,76.65,77.53,0.7803363504135884,77.38,40.54,0.4341012262381744,0.42223907225732854,0.5229503701175598,0.5647633327895465,0.4566987088191756,0.5526390527450774,90.63,77.6,0.9208898124970482,0.9692116793981931,0.4280623608017817,0.958595330526546,0.5439560439560439,0.6788990825688074
0,0.24833333333333332,0.2504166666666667,0.009166666666666667,0.0764872521246459,0.03428819444444445,0.016927083333333332,0.04125,0.1618923611111111,0.10041666666666667,0.83375,0.3104166666666667,0.16458333333333333,0.21416666666666667,0.2945833333333333,0.007916666666666667,0.007916666666666667,0.005,0.09083333333333334,0.40875,0.7791666666666667,0.6820833333333334,0.19541666666666666,0.1429864253393665,0.9020833333333333,0.7270833333333333,0.6166666666666667,0.7070833333333333,0.6325,0.64625,0.024583333333333332,0.03625,0.04875,0.03791666666666667,0.025,0.03833333333333333,0.08940972222222222,0.21208333333333335,0.18208333333333335,0.2654166666666667,cbow,wiki,450,15,79.18,86.87,74.05,77.91,77.41,0.7760057422618001,77.1,38.55,0.4379026914931665,0.42835242810197083,0.5275207949678352,0.568593782110616,0.46000069952128475,0.5365208846324371,90.79,76.0,0.9168752656685402,0.9679514521695296,0.422271714922049,0.9577478265624145,0.5054945054945055,0.6743119266055045
0,0.245,0.24208333333333334,0.009583333333333333,0.06657223796033994,0.03298611111111111,0.017361111111111112,0.0425,0.15625,0.10916666666666666,0.83625,0.2866666666666667,0.15333333333333332,0.23416666666666666,0.30333333333333334,0.008333333333333333,0.009166666666666667,0.004166666666666667,0.07291666666666667,0.4058333333333333,0.7708333333333334,0.6825,0.1975,0.14479638009049775,0.9020833333333333,0.7229166666666667,0.6141666666666666,0.7070833333333333,0.6333333333333333,0.6475,0.017916666666666668,0.04083333333333333,0.05291666666666667,0.04666666666666667,0.02625,0.03166666666666667,0.08463541666666667,0.2075,0.18291666666666667,0.25583333333333336,cbow,wiki,450,17,78.62,87.03,74.37,78.43,76.7,0.792620586379553,77.81,40.23,0.4431716524243313,0.43086259163310414,0.5315191699277905,0.5708751800081162,0.4628827861839346,0.5703152664812423,90.81,74.0,0.9206064327209181,0.9696188297336074,0.42048997772828506,0.9585201487232763,0.5274725274725275,0.6651376146788991
0,0.26,0.25666666666666665,0.008333333333333333,0.07979225684608121,0.033854166666666664,0.012586805555555556,0.044583333333333336,0.1662326388888889,0.10958333333333334,0.8408333333333333,0.2920833333333333,0.17041666666666666,0.22166666666666668,0.29791666666666666,0.007916666666666667,0.00625,0.004583333333333333,0.08625,0.41083333333333333,0.7754166666666666,0.6841666666666667,0.19958333333333333,0.14615384615384616,0.8916666666666667,0.715,0.6125,0.6995833333333333,0.635,0.6495833333333333,0.028333333333333332,0.0375,0.05,0.04375,0.025416666666666667,0.034583333333333334,0.09635416666666667,0.18875,0.18833333333333332,0.25875,cbow,wiki,450,19,79.12,86.67,73.98,77.49,76.98,0.7833845205106968,77.65,39.37,0.44503249198815775,0.43154988362473984,0.5336515761199291,0.5724288155381462,0.46603855057392807,0.5415852216024062,90.74,74.6,0.919283993765645,0.9688239171739889,0.4267260579064588,0.9576111323746515,0.554945054945055,0.7270642201834863
0,0.25916666666666666,0.21375,0.015,0.0453257790368272,0.06727430555555555,0.025607638888888888,0.04375,0.1349826388888889,0.11625,0.7508333333333334,0.2629166666666667,0.07583333333333334,0.23375,0.20291666666666666,0.012916666666666667,0.0033333333333333335,0.0016666666666666668,0.14666666666666667,0.39666666666666667,0.8254166666666667,0.6779166666666666,0.22208333333333333,0.18868778280542986,0.9341666666666667,0.74625,0.6825,0.7508333333333334,0.61875,0.6625,0.02375,0.030833333333333334,0.0625,0.030833333333333334,0.024166666666666666,0.04083333333333333,0.0798611111111111,0.24625,0.195,0.27791666666666665,cbow,wiki,450,3,79.55,87.23,74.75,79.14,77.19,0.7652563647917542,77.16,39.73,0.4200720999470051,0.392694402069492,0.47733651826428675,0.5318332578842895,0.424671013573672,0.5376515795496651,90.29,78.4,0.9268407877957776,0.9735546163092792,0.4200445434298441,0.9621835529553283,0.6465201465201466,0.6341743119266054
0,0.25958333333333333,0.22416666666666665,0.012916666666666667,0.05476864966949953,0.050347222222222224,0.022135416666666668,0.04666666666666667,0.14539930555555555,0.09875,0.7925,0.29583333333333334,0.10416666666666667,0.25,0.25083333333333335,0.01,0.00375,0.00625,0.10875,0.3908333333333333,0.8104166666666667,0.6766666666666666,0.22708333333333333,0.1588235294117647,0.9175,0.7416666666666667,0.6666666666666666,0.7383333333333333,0.6329166666666667,0.6616666666666666,0.020416666666666666,0.035416666666666666,0.07083333333333333,0.03958333333333333,0.025416666666666667,0.04625,0.08159722222222222,0.2325,0.19791666666666666,0.26666666666666666,cbow,wiki,450,5,79.47,87.03,74.03,77.4,77.78,0.775288816644291,77.54,41.22,0.4190371385606461,0.4008766278916594,0.4914301875458993,0.5419503411095309,0.4331004006410513,0.5318460176192374,90.7,77.8,0.9222594814150097,0.9721198960797239,0.42271714922049,0.9608986275903548,0.6410256410256411,0.6961009174311926
0.0004166666666666667,0.2579166666666667,0.23458333333333334,0.01,0.05854579792256846,0.042534722222222224,0.019965277777777776,0.042916666666666665,0.14453125,0.11041666666666666,0.80375,0.31916666666666665,0.10416666666666667,0.25125,0.2708333333333333,0.011666666666666667,0.004583333333333333,0.002916666666666667,0.09875,0.4008333333333333,0.8008333333333333,0.6779166666666666,0.21291666666666667,0.15475113122171946,0.9129166666666667,0.7341666666666666,0.65,0.7241666666666666,0.6320833333333333,0.665,0.025416666666666667,0.044583333333333336,0.06416666666666666,0.035416666666666666,0.029166666666666667,0.035,0.08463541666666667,0.23,0.19541666666666666,0.26625,cbow,wiki,450,7,79.23,87.16,74.21,77.47,77.43,0.7745008866979285,76.94,40.27,0.4203631924684309,0.40896603833294787,0.5030882831555877,0.5505429596979514,0.4418267227543929,0.5462982823512457,90.53,76.0,0.922873470929958,0.9711892667416341,0.4365256124721604,0.9602356607797037,0.554945054945055,0.6318807339449541
0.0008333333333333334,0.25166666666666665,0.23833333333333334,0.010416666666666666,0.06373937677053824,0.04513888888888889,0.020833333333333332,0.04833333333333333,0.15104166666666666,0.10541666666666667,0.8129166666666666,0.31125,0.12,0.24375,0.2866666666666667,0.01,0.005,0.005833333333333334,0.09541666666666666,0.39708333333333334,0.7891666666666667,0.6875,0.2,0.1497737556561086,0.9091666666666667,0.7258333333333333,0.6433333333333333,0.7116666666666667,0.6358333333333334,0.6508333333333334,0.022083333333333333,0.04041666666666666,0.0625,0.034166666666666665,0.02625,0.035833333333333335,0.09375,0.22333333333333333,0.1875,0.2629166666666667,cbow,wiki,450,9,79.39,86.9,74.18,77.85,77.07,0.7787791435974217,76.61,40.23,0.42567574701008304,0.41515001137140817,0.5117773655549981,0.5563434468259636,0.4463159375058924,0.5354167535158948,90.72,76.0,0.9238180701837245,0.9708402807398503,0.43028953229398664,0.9601468095576576,0.5879120879120879,0.7110091743119266
0.0025,0.27666666666666667,0.17416666666666666,0.02375,0.028800755429650614,0.12065972222222222,0.025173611111111112,0.020833333333333332,0.07899305555555555,0.075,0.5833333333333334,0.19333333333333333,0.05333333333333334,0.17333333333333334,0.12583333333333332,0.008333333333333333,0,0.002916666666666667,0.20833333333333334,0.35833333333333334,0.8470833333333333,0.72875,0.27375,0.21447963800904976,0.9220833333333334,0.7558333333333334,0.65375,0.75875,0.5770833333333333,0.69125,0.0425,0.024583333333333332,0.042916666666666665,0.020833333333333332,0.012916666666666667,0.0225,0.08289930555555555,0.23208333333333334,0.17875,0.30625,cbow,wiki,500,1,79.52,86.97,74.58,80.82,79.07,0.7818576827605568,77.43,40.68,0.44895520768854685,0.3974981486370437,0.47807474791906457,0.5363480735023127,0.43637067691777076,0.6180015114300165,90.71,78.2,0.9358617106692486,0.9756873085424018,0.44276169265033405,0.9652728415987752,0.8040293040293041,0.7729357798165137
0.0008333333333333334,0.25166666666666665,0.24875,0.01,0.05996222851746931,0.03732638888888889,0.015625,0.044583333333333336,0.15494791666666666,0.10041666666666667,0.8195833333333333,0.31166666666666665,0.14916666666666667,0.2520833333333333,0.30291666666666667,0.0125,0.005416666666666667,0.002916666666666667,0.08708333333333333,0.40625,0.7858333333333334,0.68,0.21,0.15248868778280544,0.9008333333333334,0.72625,0.63875,0.7079166666666666,0.6383333333333333,0.6633333333333333,0.022083333333333333,0.0375,0.05708333333333333,0.03833333333333333,0.025833333333333333,0.034166666666666665,0.09678819444444445,0.22541666666666665,0.185,0.2554166666666667,cbow,wiki,500,11,79.92,87.12,74.3,76.09,77.25,0.7839440565919046,77.92,40.81,0.43129959593727474,0.418976210501073,0.519873127709057,0.5629206791977136,0.4546079167597809,0.5194710842626618,90.74,77.6,0.922873470929958,0.9694831129551359,0.43875278396436523,0.9583287768604078,0.5769230769230769,0.6697247706422018
0,0.25875,0.25708333333333333,0.010833333333333334,0.06515580736543909,0.036458333333333336,0.019097222222222224,0.043333333333333335,0.1527777777777778,0.10583333333333333,0.8241666666666667,0.3125,0.1625,0.23666666666666666,0.27666666666666667,0.010416666666666666,0.006666666666666667,0.004166666666666667,0.07666666666666666,0.3879166666666667,0.785,0.6808333333333333,0.21041666666666667,0.1497737556561086,0.9029166666666667,0.7166666666666667,0.6333333333333333,0.705,0.635,0.66375,0.03666666666666667,0.03916666666666667,0.05625,0.03916666666666667,0.02666666666666667,0.03208333333333333,0.08940972222222222,0.20666666666666667,0.18208333333333335,0.2529166666666667,cbow,wiki,500,13,79.79,87.21,74.29,77.82,77.35,0.7872888314230502,76.94,41.86,0.4354987816458024,0.425222233535832,0.5254629719013314,0.5668904319873587,0.4582849211619215,0.5425597650582596,90.81,75.6,0.9213148821612431,0.9701229206250727,0.4200445434298441,0.9596342063535458,0.5952380952380952,0.6926605504587156
0,0.25166666666666665,0.25333333333333335,0.00875,0.07176581680830972,0.030815972222222224,0.016927083333333332,0.04583333333333333,0.1618923611111111,0.10541666666666667,0.8358333333333333,0.30416666666666664,0.16291666666666665,0.2325,0.3025,0.010833333333333334,0.008333333333333333,0.00375,0.07708333333333334,0.40291666666666665,0.7879166666666667,0.68,0.21666666666666667,0.14615384615384616,0.9033333333333333,0.7204166666666667,0.6258333333333334,0.7116666666666667,0.64,0.6670833333333334,0.025,0.04,0.04833333333333333,0.03916666666666667,0.02625,0.03,0.08897569444444445,0.19291666666666665,0.18666666666666668,0.25083333333333335,cbow,wiki,500,15,79.66,87.06,74.26,75.66,78.12,0.7876775867505877,77.65,40.5,0.44002148123579843,0.4283747615315405,0.5293700738819217,0.5695735833563143,0.46289450430512946,0.5424360613540323,90.62,77.4,0.9206064327209181,0.9689208577300399,0.4307349665924276,0.9591694461151512,0.5366300366300366,0.7006880733944955
0,0.24875,0.245,0.00875,0.07412653446647781,0.03125,0.017361111111111112,0.041666666666666664,0.16145833333333334,0.1,0.8379166666666666,0.30083333333333334,0.17291666666666666,0.22875,0.2941666666666667,0.00625,0.005416666666666667,0.0020833333333333333,0.06375,0.4075,0.7733333333333333,0.6758333333333333,0.19833333333333333,0.13800904977375567,0.9016666666666666,0.7225,0.6141666666666666,0.7025,0.6416666666666667,0.6629166666666667,0.01875,0.041666666666666664,0.05541666666666667,0.035833333333333335,0.02,0.034583333333333334,0.09331597222222222,0.19541666666666666,0.18041666666666667,0.25,cbow,wiki,500,17,80.05,86.78,74.47,78.03,76.96,0.7833317959995173,77.59,39.59,0.4440201951512788,0.4322263097329439,0.5342575354986503,0.5727281112828528,0.46678851063521076,0.555328982679463,91.0,76.8,0.9189061540641383,0.9700453681802318,0.4485523385300668,0.95824676034775,0.5604395604395604,0.7087155963302753
0,0.25958333333333333,0.27375,0.007083333333333333,0.06657223796033994,0.033854166666666664,0.018229166666666668,0.045,0.1579861111111111,0.11,0.8354166666666667,0.30333333333333334,0.17833333333333334,0.21416666666666667,0.2925,0.0075,0.0075,0.00375,0.07083333333333333,0.41083333333333333,0.7795833333333333,0.6829166666666666,0.21291666666666667,0.1321266968325792,0.9016666666666666,0.71625,0.6095833333333334,0.7083333333333334,0.6391666666666667,0.6479166666666667,0.017083333333333332,0.04083333333333333,0.044583333333333336,0.037083333333333336,0.024166666666666666,0.029166666666666667,0.08463541666666667,0.19833333333333333,0.18166666666666667,0.25375,cbow,wiki,500,19,79.04,86.79,74.35,76.62,78.08,0.7949001885166855,77.32,41.54,0.4479777305324946,0.4340173506739335,0.5366154573919443,0.5749215655207243,0.46989174144132273,0.5424157721663573,90.75,74.8,0.9199924432059698,0.9690565745085113,0.42850779510022274,0.9589028924490131,0.5091575091575091,0.6410550458715596
0,0.2629166666666667,0.20833333333333334,0.01375,0.05146364494806421,0.0646701388888889,0.024739583333333332,0.04083333333333333,0.1284722222222222,0.10625,0.7408333333333333,0.25916666666666666,0.08333333333333333,0.23916666666666667,0.22041666666666668,0.01,0.0008333333333333334,0.00375,0.13791666666666666,0.38708333333333333,0.8279166666666666,0.6754166666666667,0.22833333333333333,0.17466063348416289,0.9333333333333333,0.7420833333333333,0.6883333333333334,0.755,0.6295833333333334,0.6641666666666667,0.025,0.04083333333333333,0.06666666666666667,0.023333333333333334,0.025416666666666667,0.03916666666666667,0.0915798611111111,0.24416666666666667,0.20041666666666666,0.28791666666666665,cbow,wiki,500,3,80.13,87.12,74.4,78.75,78.34,0.7769933096444214,77.32,40.5,0.4194587368097006,0.38991975916770544,0.4766353633852869,0.5329539110542139,0.4256192455189711,0.5518670130632244,90.28,79.4,0.9232040806687762,0.9731086897514444,0.42850779510022274,0.961951172836131,0.6813186813186813,0.7454128440366973
0.0008333333333333334,0.2520833333333333,0.2225,0.014583333333333334,0.054296506137865914,0.051215277777777776,0.023003472222222224,0.045,0.1410590277777778,0.09833333333333333,0.7870833333333334,0.30541666666666667,0.09875,0.26625,0.24833333333333332,0.008333333333333333,0.00375,0.005416666666666667,0.10958333333333334,0.375,0.8066666666666666,0.6825,0.21625,0.1751131221719457,0.9108333333333334,0.7341666666666666,0.6754166666666667,0.7370833333333333,0.6370833333333333,0.67125,0.028333333333333332,0.03916666666666667,0.06541666666666666,0.02875,0.027083333333333334,0.04083333333333333,0.0876736111111111,0.23541666666666666,0.19083333333333333,0.2633333333333333,cbow,wiki,500,5,79.84,86.96,74.33,78.58,78.53,0.783136533888734,77.32,40.41,0.41996247564606365,0.4020782235233094,0.49285593642167,0.5419280309793677,0.43614665080141757,0.5180690745661922,90.58,76.2,0.9273130874226609,0.969676994067238,0.4329621380846325,0.9602629996172563,0.6721611721611722,0.6788990825688074
0.0008333333333333334,0.2575,0.2175,0.01125,0.059490084985835696,0.03732638888888889,0.024739583333333332,0.04125,0.1519097222222222,0.09791666666666667,0.8025,0.31,0.11291666666666667,0.2554166666666667,0.2825,0.009166666666666667,0.0033333333333333335,0.005,0.09875,0.3954166666666667,0.7970833333333334,0.6825,0.22083333333333333,0.16018099547511314,0.9125,0.7295833333333334,0.6579166666666667,0.7308333333333333,0.6420833333333333,0.6725,0.0225,0.03958333333333333,0.06166666666666667,0.035416666666666666,0.024166666666666666,0.03625,0.08723958333333333,0.22541666666666665,0.19458333333333333,0.26458333333333334,cbow,wiki,500,7,79.23,87.07,74.45,78.07,78.32,0.7842659328395031,77.48,39.77,0.4239980354918054,0.41172921445676575,0.505736218109719,0.552107191018359,0.4436531630875443,0.5572661403356736,90.66,77.4,0.9240542199971662,0.9708208926286401,0.4066815144766147,0.9604407020613484,0.5915750915750916,0.6238532110091743
0.0008333333333333334,0.26208333333333333,0.23625,0.009166666666666667,0.05712936732766761,0.03732638888888889,0.015190972222222222,0.04541666666666667,0.15885416666666666,0.09166666666666666,0.825,0.31375,0.12708333333333333,0.25,0.2875,0.009583333333333333,0.004166666666666667,0.005416666666666667,0.09291666666666666,0.40958333333333335,0.7966666666666666,0.6820833333333334,0.21375,0.14751131221719457,0.90625,0.7229166666666667,0.6429166666666667,0.7216666666666667,0.6383333333333333,0.66625,0.027916666666666666,0.035,0.0575,0.03833333333333333,0.02625,0.04041666666666666,0.0920138888888889,0.22125,0.18583333333333332,0.26416666666666666,cbow,wiki,500,9,79.74,87.13,74.12,78.39,77.98,0.7919540831466532,77.7,40.45,0.42685102238483513,0.4154040631850597,0.5131768922854377,0.5582962261897727,0.4490152564903222,0.5369961089178258,90.62,75.6,0.9224956312284514,0.9706657877389585,0.44320712694877507,0.9600579583356116,0.5860805860805861,0.6869266055045872
0.00125,0.10541666666666667,0.1075,0.0025,0.008970727101038715,0.059895833333333336,0.009548611111111112,0.02375,0.05642361111111111,0.06875,0.32166666666666666,0.065,0.029166666666666667,0.08041666666666666,0.09958333333333333,0.0033333333333333335,0.0016666666666666668,0.004166666666666667,0.12958333333333333,0.2520833333333333,0.6329166666666667,0.34958333333333336,0.1225,0.08959276018099548,0.6970833333333334,0.5595833333333333,0.335,0.40875,0.255,0.37041666666666667,0.025,0.025833333333333333,0.04833333333333333,0.015416666666666667,0.02875,0.034166666666666665,0.05078125,0.10291666666666667,0.12833333333333333,0.2025,cbow,wiki,50,1,72.19,82.64,67.23,80.21,71.3,0.6497317680464947,71.33,36.11,0.38394230305711363,0.33564718039233776,0.41394775126025873,0.4605571049844902,0.3758925217880498,0.43106574756063093,86.43,66.0,0.9196618334671516,0.9693861723990849,0.4534521158129176,0.9566406036415331,0.836996336996337,0.7259174311926605
